student1,student2,student3,student4,student5,student6,student7,student8,student9,student10,student11,student12,student13,student14,student15,student16,student17,student18,student19,student20
0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.25,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0
0.0,0.75,0.25,0.0,0.0,0.25,0.75,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0
0.25,0.25,0.0,0.25,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0
0.5,0.25,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,1.5,0.75,0.25,0.75,0.25,0.75,0.25,0.5,0.25,0.5,0.25,0.5,0.75,1.5,0.25,0.25,0.5,0.5,1.25
0.5,1.25,1.75,1.5,1.5,1.75,2.5,0.5,1.25,1.25,1.25,2.0,2.5,0.75,0.5,1.0,2.0,1.25,1.25,1.25
3.0,2.5,3.25,2.0,10.25,11.5,3.25,7.0,4.75,2.5,5.25,9.5,8.25,6.5,6.5,8.25,7.25,6.0,12.25,4.5
0.0,1.0,0.75,0.5,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.75,0.0,0.0,0.5,0.0,0.25,0.0
2.25,18.75,11.75,3.25,14.75,9.25,5.5,14.25,11.5,19.0,7.0,8.75,17.0,8.5,13.25,8.5,8.5,13.25,7.0,8.75
0.25,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.5,0.0,0.0
0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.5,0.25,0.0,0.25
1.75,1.75,4.0,1.25,2.5,0.5,2.25,1.0,2.5,2.0,1.75,2.0,1.5,2.5,2.25,4.5,4.5,8.25,1.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.5,0.0,0.0
0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.5,0.0,1.25,0.0,0.25,1.25,0.5,0.0,0.25
0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.5,1.5,0.0,0.5,0.75,0.25,0.25,0.0
0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
0.25,0.5,0.25,0.0,0.5,0.5,0.5,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.5,0.5,0.0,0.0,0.5,0.75
0.0,0.0,0.25,0.0,0.25,0.0,0.5,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
0.5,0.75,0.75,0.75,1.75,1.0,2.0,1.0,2.5,1.0,3.25,0.75,0.5,2.25,0.75,1.0,1.0,1.75,1.25,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0
0.0,0.5,0.25,0.5,0.25,0.25,0.75,0.0,0.25,0.0,0.25,0.25,0.0,0.5,0.25,0.0,0.25,0.25,0.5,0.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.25,0.75,0.0,0.25,0.75,0.25,0.0,1.5,0.75,0.25,0.0,0.0,0.25,0.5,0.25,0.25,0.25,0.5,0.5
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0
0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.25,0.0,0.25,0.0,0.5,0.25,0.25,0.0,0.0,0.5,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
0.0,0.0,0.5,0.0,1.0,0.25,0.25,0.5,0.0,0.0,0.5,0.0,0.5,0.25,0.0,0.5,0.25,0.75,0.25,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.5,0.0,0.25,0.0,0.25,0.25
0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.25,0.25,0.0,0.25,0.0
0.75,0.75,0.0,0.0,0.25,0.25,2.0,1.25,0.0,0.0,0.25,0.25,0.5,2.25,2.25,0.75,0.5,0.25,1.5,1.25
0.25,0.25,0.0,0.25,0.25,0.5,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
1.0,1.5,0.25,2.0,1.0,1.5,3.5,2.75,0.75,0.5,2.25,0.75,0.75,3.25,2.5,2.25,2.0,0.5,1.75,2.0
2.25,0.25,6.25,1.25,2.25,3.0,1.5,0.5,4.5,2.0,2.0,3.5,2.25,1.5,0.75,1.75,3.5,2.5,0.5,1.75
10.0,2.5,10.25,5.25,10.75,16.75,2.75,8.5,11.25,2.5,4.0,20.75,6.0,3.5,8.75,5.75,5.25,5.75,14.75,2.5
0.0,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.25,0.25,0.25,0.25,0.5,0.0,0.0,0.5,0.25,0.0,0.0,1.0
2.25,4.5,3.5,2.25,5.25,6.0,3.0,3.75,4.5,3.25,4.5,9.75,5.75,6.25,4.75,6.5,6.0,5.5,10.25,3.5
0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.25,0.0
0.0,0.25,0.25,0.0,1.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.75,0.5,0.0,0.5,0.0,0.0,0.0
0.75,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.75,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.25,1.25,0.5,0.25,1.25,1.5,1.0,3.0,1.0,1.5,1.5,1.0,2.25,0.5,1.25,2.25,3.25,0.75,1.25
0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.0
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.5
0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.5,0.25,0.5
0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
0.75,0.25,0.5,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
1.0,0.75,1.25,1.0,1.0,0.75,0.5,0.25,0.75,1.0,0.25,0.25,1.0,1.5,0.75,0.5,1.5,1.25,0.0,0.5
1.75,0.75,9.0,3.0,2.0,2.25,0.0,0.25,4.0,2.75,0.25,2.25,2.75,0.5,0.0,1.0,2.25,1.5,1.25,0.0
1.5,0.25,3.75,1.5,1.75,0.75,0.5,0.5,3.5,1.25,1.75,0.75,1.75,0.75,0.5,1.0,2.5,0.75,0.25,0.75
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0
0.5,1.5,2.25,1.0,1.0,1.5,0.25,0.25,2.0,2.0,0.5,0.5,1.5,0.75,0.75,1.0,1.0,1.5,0.5,0.75
0.75,0.0,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.25,0.25,0.0,0.25,0.0,0.25,0.25,0.5,0.25,0.0,0.25
0.5,0.25,0.0,0.5,0.0,0.5,0.25,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.5,0.5,0.25,0.25
0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25
0.75,0.75,2.0,1.25,1.5,0.5,2.25,0.75,0.75,1.0,2.75,1.5,0.25,2.5,2.5,2.25,2.25,1.5,0.5,0.5
0.5,0.25,1.75,1.0,1.75,1.0,0.5,0.25,1.5,2.0,1.0,0.0,3.25,0.25,0.0,0.25,1.75,1.0,2.25,1.25
1.25,1.0,0.75,0.5,1.75,0.75,0.5,0.5,1.75,1.5,0.5,1.25,1.0,0.25,0.25,0.25,1.0,1.25,0.5,1.0
0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0
0.25,0.75,1.75,0.25,0.75,0.25,0.0,0.25,1.75,0.75,1.0,0.25,2.25,0.25,0.75,0.25,1.5,0.25,0.25,1.0
0.75,0.25,0.5,2.0,1.5,0.25,1.5,0.5,0.0,0.0,1.0,0.25,2.25,0.5,0.75,0.5,0.0,0.75,1.5,0.75
3.0,1.25,0.5,0.75,2.0,1.5,1.25,1.25,1.75,0.5,0.0,1.75,1.75,0.75,2.25,0.0,1.0,0.75,2.0,1.25
1.0,0.25,0.5,1.5,1.25,0.75,0.0,0.0,1.25,1.25,0.0,0.75,1.75,0.5,1.5,1.0,1.25,0.75,0.25,0.75
4.75,5.75,2.5,4.0,2.25,5.75,8.75,2.25,3.25,2.5,8.25,3.0,2.25,8.0,6.5,6.0,7.0,3.5,3.25,5.75
11.25,7.75,4.5,5.75,3.75,6.0,10.25,7.25,3.75,10.25,6.0,8.0,6.25,10.75,9.5,7.0,6.0,6.5,3.5,6.5
1.5,0.75,1.5,1.5,0.75,0.75,0.5,0.25,2.75,0.5,1.75,1.5,2.0,1.25,1.5,0.75,1.75,1.25,0.75,0.25
1.0,1.75,0.25,2.0,2.5,4.25,1.0,1.5,0.75,1.0,0.75,0.5,0.5,1.75,0.75,1.75,0.75,2.5,1.0,4.5
1.25,1.5,3.0,1.75,2.25,1.5,0.75,0.75,1.0,1.5,0.5,1.0,3.25,1.25,0.75,0.5,1.75,0.75,0.75,0.75
1.25,1.25,0.75,0.5,1.25,0.25,0.25,0.0,1.0,0.5,1.0,0.75,0.25,0.5,0.75,1.25,0.75,1.25,0.5,0.75
0.25,0.0,0.5,0.25,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0
0.5,1.5,1.0,1.0,1.0,1.75,1.5,0.75,0.25,0.25,0.75,0.25,0.5,1.25,0.25,0.75,0.25,1.5,0.0,2.0
1.5,1.75,2.0,0.75,0.5,3.0,1.75,1.75,7.25,3.5,0.75,2.25,1.0,0.75,1.25,0.75,3.25,1.0,0.0,0.5
5.75,2.75,1.0,1.25,0.5,0.75,2.5,0.25,0.5,1.5,2.75,2.25,2.0,2.25,2.25,1.25,1.0,1.25,0.25,0.75
0.0,0.25,0.0,0.0,0.25,0.5,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.5,0.25,0.5,0.25,0.0,0.0
0.5,0.75,0.0,0.25,0.25,0.25,0.0,0.5,0.0,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.0,0.5,0.0,0.25
0.0,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.75,0.5,0.5,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.0
1.75,2.5,0.0,2.75,1.25,1.0,0.75,1.75,0.25,0.0,2.5,0.75,1.25,1.5,0.75,1.25,0.25,1.25,0.5,2.75
0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.25,3.0,5.0,3.5,2.75,1.75,1.0,3.5,0.5,1.0,2.25,2.5,1.5,0.75,1.0,2.0,1.75,3.75,1.25,5.25
2.0,3.0,5.0,2.0,2.25,1.75,0.75,1.75,7.0,5.0,0.5,3.75,0.75,0.5,1.75,0.5,2.5,3.25,0.25,1.5
3.0,1.75,0.5,0.5,0.0,0.5,0.75,1.75,0.25,1.0,0.75,1.5,1.0,0.5,1.0,2.0,1.25,1.25,0.0,1.75
0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.5,0.75,0.0,0.25,0.0,0.25,0.0,0.0,0.0
0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.25,0.25,0.0,0.0
0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25
0.25,0.0,0.0,0.0,0.5,1.25,0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.5,0.0,0.25,0.0,0.5,0.25,0.75
0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.25,0.25,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.5
0.5,0.25,0.0,0.25,0.0,0.0,0.75,0.0,0.25,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25
3.0,2.5,0.75,3.5,1.0,1.5,1.25,1.25,0.5,1.5,1.25,3.0,1.5,0.25,1.0,1.25,1.5,1.0,0.25,2.75
0.0,0.75,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.5,1.0,0.75,0.5,0.25,0.0,0.75
0.5,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
3.0,3.75,3.0,4.5,4.0,4.75,2.75,4.5,0.75,1.5,2.75,2.25,4.0,5.5,2.25,4.5,1.25,5.75,7.0,9.75
0.5,0.5,0.25,0.5,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5
3.0,5.75,9.5,4.5,7.25,4.0,4.0,5.0,0.5,5.75,0.75,0.5,4.0,5.75,8.25,4.75,3.0,12.75,5.5,14.75
1.75,2.75,4.75,3.0,1.75,1.75,1.0,3.25,0.75,0.5,0.0,0.5,0.5,0.0,1.0,1.25,1.5,2.75,0.25,3.25
1.0,0.25,0.5,0.5,0.75,0.75,3.75,1.0,0.25,1.0,0.75,1.25,0.75,0.0,2.5,3.0,1.75,2.5,1.0,1.75
0.5,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.75,0.0,0.75,0.0,0.25,0.0,0.25
0.25,0.0,0.0,0.25,0.0,0.5,1.0,0.5,0.0,0.25,0.0,0.25,0.0,0.5,0.0,0.25,0.0,1.25,0.75,0.0
0.25,0.0,0.25,0.0,0.0,0.25,1.0,0.5,0.0,0.0,0.25,0.0,0.5,0.5,0.5,0.0,0.0,0.25,0.0,0.0
0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.25,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.5,0.0,0.25
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.0,0.25,0.5,0.75,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.25,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.25
0.25,1.5,0.25,0.5,0.0,0.25,0.75,1.25,1.5,1.5,0.5,2.5,1.5,0.5,1.75,0.75,0.75,0.25,1.25,0.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.75,0.0,0.25,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.5,0.0,0.25,0.0
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2.75,1.75,1.5,2.5,1.5,1.75,1.25,3.75,1.75,1.25,1.25,2.5,1.0,0.0,0.25,2.5,1.0,1.0,1.25,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.25
3.0,5.25,1.75,6.25,3.25,6.75,9.25,3.75,1.75,0.0,6.0,6.75,3.5,4.25,1.5,11.75,1.0,5.25,11.5,9.75
0.75,0.5,0.0,0.0,0.25,0.75,0.75,0.0,0.25,0.0,0.25,0.5,0.0,0.75,0.25,0.0,0.25,0.0,0.25,0.5
1.25,4.0,1.75,4.25,2.75,3.5,2.0,2.25,0.25,1.25,0.5,3.5,2.75,3.75,2.0,2.75,0.75,3.75,4.75,8.75
1.5,2.25,1.25,3.5,0.75,1.0,1.75,0.75,1.25,0.5,2.0,0.5,0.75,1.25,1.25,0.5,0.75,1.5,0.25,2.0
1.0,0.75,0.75,2.5,0.25,0.25,1.0,1.0,0.5,1.0,1.5,0.5,2.0,2.25,2.25,0.5,1.0,0.75,2.5,1.0
0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,1.0,0.5,0.5,0.25,0.25,0.0,0.75,0.0,1.25,0.0
0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.75,0.5,0.0,0.0,0.0,0.25
0.25,0.25,0.0,1.25,0.5,0.0,0.5,0.0,0.5,0.0,0.25,0.0,0.75,0.5,0.5,0.0,0.0,0.25,1.0,0.25
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.5,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.5,0.25,0.75,0.25,0.0,0.25
0.5,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0
0.0,0.5,0.0,0.0,0.0,0.5,0.25,0.25,0.25,0.0,0.25,0.5,0.75,0.25,0.0,0.0,0.0,0.5,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.25,0.0,0.0,0.5,0.25,0.0,0.75,0.0,0.0,0.25,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.25,0.0,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
0.0,0.25,0.25,0.0,0.5,0.25,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.75,0.5,0.25,0.25,0.25,0.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25
0.25,0.25,0.25,0.0,0.75,0.25,0.0,0.0,0.0,0.75,0.25,0.25,0.25,0.5,1.5,1.0,0.0,0.75,0.0,1.0
0.5,0.25,0.0,0.0,0.25,0.5,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0
1.0,1.5,0.75,2.0,0.5,0.75,1.25,1.25,2.0,2.25,0.75,0.5,1.5,0.25,0.25,0.75,1.5,0.75,1.0,0.25
1.25,0.5,0.25,0.0,0.0,0.0,0.5,0.5,0.0,0.25,0.0,0.5,0.0,0.5,0.25,0.75,0.0,0.25,0.75,0.25
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25
0.0,1.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.5,0.5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
